suite,task_id,trajectory_id,length,first_step,last_step,task
libero_spatial,6,task_6/episode_30,20,0,19,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_31,20,0,19,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_32,22,0,21,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_33,19,0,18,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_34,21,0,20,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_35,21,0,20,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_36,21,0,20,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_37,21,0,20,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_38,23,0,22,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_39,21,0,20,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_4,21,0,20,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_40,23,0,22,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_41,23,0,22,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_42,20,0,19,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_43,19,0,18,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_44,20,0,19,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_46,23,0,22,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_47,20,0,19,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_48,21,0,20,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_49,18,0,17,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_5,22,0,21,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_6,20,0,19,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_7,21,0,20,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,6,task_6/episode_8,21,0,20,pick up the black bowl next to the cookie box and place it on the plate
libero_spatial,7,task_7/episode_1,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_10,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_12,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_13,22,0,21,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_14,33,0,32,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_16,21,0,20,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_17,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_18,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_19,30,0,29,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_2,22,0,21,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_20,25,0,24,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_21,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_22,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_23,27,0,26,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_24,22,0,21,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_25,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_26,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_27,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_28,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_29,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_3,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_30,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_32,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_33,26,0,25,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_34,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_35,27,0,26,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_36,32,0,31,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_37,25,0,24,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_39,26,0,25,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_4,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_40,32,0,31,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_41,25,0,24,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_42,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_43,26,0,25,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_44,25,0,24,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_45,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_46,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_47,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_48,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_49,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_5,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_6,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_7,24,0,23,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_8,23,0,22,pick up the black bowl on the stove and place it on the plate
libero_spatial,7,task_7/episode_9,25,0,24,pick up the black bowl on the stove and place it on the plate
libero_spatial,8,task_8/episode_0,44,0,43,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_1,39,0,38,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_11,19,0,18,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_12,19,0,18,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_13,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_14,17,0,16,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_16,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_17,18,0,17,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_18,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_19,24,0,23,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_2,44,0,43,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_20,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_21,21,0,20,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_23,18,0,17,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_25,19,0,18,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_26,30,0,29,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_27,29,0,28,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_28,18,0,17,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_29,19,0,18,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_3,44,0,43,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_30,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_31,19,0,18,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_32,18,0,17,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_33,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_34,26,0,25,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_35,32,0,31,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_36,32,0,31,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_37,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_38,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_39,18,0,17,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_4,30,0,29,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_40,19,0,18,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_41,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_42,25,0,24,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_43,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_44,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_45,19,0,18,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_46,19,0,18,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_47,17,0,16,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_48,28,0,27,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_49,17,0,16,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_5,19,0,18,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_6,44,0,43,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_7,20,0,19,pick up the black bowl next to the plate and place it on the plate
libero_spatial,8,task_8/episode_8,19,0,18,pick up the black bowl next to the plate and place it on the plate
libero_spatial,9,task_9/episode_0,25,0,24,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_1,22,0,21,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_10,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_11,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_13,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_14,25,0,24,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_15,25,0,24,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_16,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_17,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_18,24,0,23,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_19,24,0,23,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_20,22,0,21,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_21,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_23,26,0,25,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_24,44,0,43,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_25,24,0,23,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_26,22,0,21,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_27,27,0,26,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_28,26,0,25,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_29,24,0,23,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_3,25,0,24,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_30,25,0,24,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_31,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_32,26,0,25,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_33,25,0,24,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_34,25,0,24,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_35,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_36,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_38,22,0,21,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_39,22,0,21,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_4,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_40,26,0,25,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_41,24,0,23,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_42,25,0,24,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_43,24,0,23,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_44,21,0,20,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_45,22,0,21,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_47,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_48,25,0,24,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_49,33,0,32,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_5,24,0,23,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_6,26,0,25,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_7,22,0,21,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_8,25,0,24,pick up the black bowl on the wooden cabinet and place it on the plate
libero_spatial,9,task_9/episode_9,23,0,22,pick up the black bowl on the wooden cabinet and place it on the plate
libero_10,0,task_0/episode_0,53,0,52,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_1,56,0,55,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_10,60,0,59,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_11,51,0,50,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_12,51,0,50,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_13,57,0,56,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_14,57,0,56,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_16,50,0,49,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_17,58,0,57,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_18,54,0,53,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_19,59,0,58,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_2,54,0,53,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_20,52,0,51,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_21,55,0,54,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_22,59,0,58,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_23,53,0,52,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_24,59,0,58,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_25,50,0,49,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_26,104,0,103,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_27,54,0,53,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_28,56,0,55,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_29,56,0,55,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_3,53,0,52,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_30,52,0,51,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_31,78,0,77,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_33,55,0,54,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_35,57,0,56,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_36,57,0,56,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_38,60,0,59,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_39,56,0,55,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_4,58,0,57,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_40,53,0,52,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_41,58,0,57,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_42,67,0,66,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_43,52,0,51,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_44,52,0,51,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_45,51,0,50,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_46,53,0,52,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_47,54,0,53,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_48,53,0,52,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_49,56,0,55,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_5,52,0,51,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_6,48,0,47,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_7,54,0,53,put both the alphabet soup and the tomato sauce in the basket
libero_10,0,task_0/episode_9,55,0,54,put both the alphabet soup and the tomato sauce in the basket
libero_10,1,task_1/episode_0,48,0,47,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_1,54,0,53,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_10,49,0,48,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_11,47,0,46,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_12,51,0,50,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_13,59,0,58,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_14,49,0,48,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_15,48,0,47,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_16,51,0,50,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_17,50,0,49,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_18,51,0,50,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_19,51,0,50,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_2,51,0,50,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_20,52,0,51,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_21,48,0,47,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_22,49,0,48,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_23,51,0,50,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_24,47,0,46,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_25,55,0,54,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_27,47,0,46,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_29,46,0,45,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_3,47,0,46,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_30,55,0,54,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_31,49,0,48,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_32,50,0,49,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_33,47,0,46,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_34,49,0,48,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_35,50,0,49,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_36,54,0,53,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_37,53,0,52,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_38,47,0,46,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_39,51,0,50,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_4,53,0,52,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_40,55,0,54,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_41,47,0,46,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_42,51,0,50,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_43,50,0,49,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_44,49,0,48,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_45,48,0,47,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_47,52,0,51,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_48,50,0,49,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_49,56,0,55,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_5,48,0,47,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_6,49,0,48,put both the cream cheese box and the butter in the basket
libero_10,1,task_1/episode_7,50,0,49,put both the cream cheese box and the butter in the basket
libero_10,2,task_2/episode_0,48,0,47,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_1,50,0,49,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_10,48,0,47,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_11,44,0,43,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_13,50,0,49,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_14,49,0,48,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_15,66,0,65,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_16,104,0,103,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_17,47,0,46,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_18,54,0,53,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_19,66,0,65,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_2,104,0,103,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_21,104,0,103,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_22,49,0,48,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_23,57,0,56,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_24,50,0,49,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_25,51,0,50,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_26,55,0,54,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_27,49,0,48,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_28,67,0,66,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_29,52,0,51,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_3,46,0,45,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_30,51,0,50,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_31,46,0,45,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_32,50,0,49,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_33,52,0,51,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_34,47,0,46,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_35,47,0,46,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_36,53,0,52,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_37,56,0,55,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_38,52,0,51,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_39,67,0,66,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_40,55,0,54,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_41,104,0,103,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_42,49,0,48,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_43,52,0,51,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_44,50,0,49,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_45,57,0,56,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_46,45,0,44,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_47,46,0,45,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_48,54,0,53,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_49,53,0,52,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_5,53,0,52,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_7,49,0,48,turn on the stove and put the moka pot on it
libero_10,2,task_2/episode_8,56,0,55,turn on the stove and put the moka pot on it
libero_10,3,task_3/episode_0,43,0,42,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_1,51,0,50,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_10,104,0,103,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_11,52,0,51,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_12,45,0,44,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_13,48,0,47,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_14,44,0,43,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_15,43,0,42,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_16,46,0,45,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_17,43,0,42,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_19,48,0,47,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_20,44,0,43,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_21,44,0,43,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_22,65,0,64,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_23,104,0,103,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_24,42,0,41,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_25,104,0,103,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_26,71,0,70,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_27,50,0,49,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_29,49,0,48,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_3,49,0,48,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_30,45,0,44,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_31,41,0,40,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_33,79,0,78,put the black bowl in the bottom drawer of the cabinet and close it
