label,removed_id,retained_id,task,score,remaining_removed,remaining_retained,same_trajectory,action_rmse,state_l2
cross_0.98,episode_0006_20260410_011042_393597:16,episode_0009_20260410_011147_027725:18,pick up the black bowl next to the ramekin and place it on the plate,0.982093870639801,4,3,False,0.2003004252910614,0.20219071209430695
cross_0.98,episode_0007_20260410_011103_871596:19,episode_0005_20260410_011022_801344:19,pick up the black bowl next to the ramekin and place it on the plate,0.9862180352210999,4,3,False,0.05467960238456726,0.10730364173650742
cross_0.98,episode_0026_20260410_011732_851293:14,episode_0027_20260410_013453_070393:14,pick up the black bowl on the ramekin and place it on the plate,0.9843151569366455,4,3,False,0.23181264102458954,0.1482311487197876
cross_0.98,episode_0022_20260410_011605_263672:18,episode_0020_20260410_011517_357608:20,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9810068011283875,4,3,False,0.24496039748191833,0.22482848167419434
cross_0.98,episode_0030_20260410_011910_031319:16,episode_0034_20260410_012039_100030:16,pick up the black bowl next to the cookie box and place it on the plate,0.9808740615844727,4,3,False,0.09252142906188965,0.24407395720481873
cross_0.98,episode_0021_20260410_011542_077616:20,episode_0020_20260410_011517_357608:20,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9810414910316467,4,3,False,0.14978259801864624,0.19664283096790314
cross_0.98,episode_0024_20260410_011654_131430:21,episode_0020_20260410_011517_357608:20,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9831862449645996,4,3,False,0.142113596200943,0.20583701133728027
cross_0.98,episode_0039_20260410_012242_511766:22,episode_0038_20260410_012213_950266:22,pick up the black bowl on the stove and place it on the plate,0.9814414381980896,4,3,False,0.09798204153776169,0.17256590723991394
cross_0.98,episode_0041_20260410_012346_185785:14,episode_0042_20260410_012403_121411:13,pick up the black bowl next to the plate and place it on the plate,0.9849315881729126,4,3,False,0.2362993061542511,0.10367929190397263
cross_0.98,episode_0045_20260410_012503_265735:18,episode_0049_20260410_012633_991054:18,pick up the black bowl on the wooden cabinet and place it on the plate,0.983833909034729,4,2,False,0.14010284841060638,0.1684192717075348
cross_0.98,episode_0046_20260410_012526_676266:20,episode_0049_20260410_012633_991054:17,pick up the black bowl on the wooden cabinet and place it on the plate,0.9806468486785889,4,3,False,0.11233607679605484,0.2705127000808716
cross_0.98,episode_0000_20260410_013433_002633:10,episode_0002_20260410_010929_991358:12,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9849697351455688,5,4,False,0.10047983378171921,0.1347791850566864
cross_0.98,episode_0018_20260410_011434_257190:11,episode_0019_20260410_011451_488353:12,pick up the black bowl on the cookie box and place it on the plate,0.9809419512748718,5,4,False,0.27945685386657715,0.2109699249267578
cross_0.98,episode_0002_20260410_010929_991358:11,episode_0003_20260410_010946_600378:11,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9801496267318726,5,4,False,0.18440164625644684,0.18749092519283295
cross_0.98,episode_0001_20260410_010833_643988:11,episode_0003_20260410_010946_600378:11,pick up the black bowl between the plate and the ramekin and place it on the plate,0.981430172920227,5,4,False,0.25132474303245544,0.11419599503278732
cross_0.98,episode_0012_20260410_011247_049104:13,episode_0011_20260410_011228_856135:15,pick up the black bowl from table center and place it on the plate,0.9806392788887024,5,4,False,0.07161250710487366,0.2334902584552765
cross_0.98,episode_0014_20260410_011325_518817:13,episode_0013_20260410_011306_565253:14,pick up the black bowl from table center and place it on the plate,0.9855070114135742,5,4,False,0.08064637333154678,0.08870698511600494
cross_0.98,episode_0006_20260410_011042_393597:15,episode_0009_20260410_011147_027725:17,pick up the black bowl next to the ramekin and place it on the plate,0.9825461506843567,5,4,False,0.11114043742418289,0.1972777396440506
cross_0.98,episode_0007_20260410_011103_871596:18,episode_0005_20260410_011022_801344:18,pick up the black bowl next to the ramekin and place it on the plate,0.9858382940292358,5,4,False,0.1420181691646576,0.11940409988164902
cross_0.98,episode_0026_20260410_011732_851293:13,episode_0027_20260410_013453_070393:13,pick up the black bowl on the ramekin and place it on the plate,0.9826546907424927,5,4,False,0.12101784348487854,0.1859738975763321
cross_0.98,episode_0022_20260410_011605_263672:17,episode_0020_20260410_011517_357608:19,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9803184270858765,5,4,False,0.27493226528167725,0.23315107822418213
cross_0.98,episode_0030_20260410_011910_031319:15,episode_0034_20260410_012039_100030:15,pick up the black bowl next to the cookie box and place it on the plate,0.9803469181060791,5,4,False,0.09102325141429901,0.24178026616573334
cross_0.98,episode_0021_20260410_011542_077616:19,episode_0020_20260410_011517_357608:19,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9813541173934937,5,4,False,0.15794631838798523,0.18532054126262665
cross_0.98,episode_0031_20260410_011933_301436:18,episode_0034_20260410_012039_100030:17,pick up the black bowl next to the cookie box and place it on the plate,0.980106770992279,5,2,False,0.18205943703651428,0.2641083002090454
cross_0.98,episode_0024_20260410_011654_131430:20,episode_0020_20260410_011517_357608:19,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9838031530380249,5,4,False,0.1556563675403595,0.18434807658195496
cross_0.98,episode_0036_20260410_012124_203616:17,episode_0035_20260410_012102_164484:18,pick up the black bowl on the stove and place it on the plate,0.9820181131362915,5,4,False,0.18636032938957214,0.20518501102924347
cross_0.98,episode_0039_20260410_012242_511766:21,episode_0038_20260410_012213_950266:21,pick up the black bowl on the stove and place it on the plate,0.9808324575424194,5,4,False,0.14082923531532288,0.18729999661445618
cross_0.98,episode_0041_20260410_012346_185785:13,episode_0042_20260410_012403_121411:12,pick up the black bowl next to the plate and place it on the plate,0.9849437475204468,5,4,False,0.27614086866378784,0.11728005111217499
cross_0.98,episode_0045_20260410_012503_265735:17,episode_0049_20260410_012633_991054:17,pick up the black bowl on the wooden cabinet and place it on the plate,0.9843724370002747,5,3,False,0.10041461884975433,0.15302538871765137
cross_0.98,episode_0046_20260410_012526_676266:19,episode_0049_20260410_012633_991054:16,pick up the black bowl on the wooden cabinet and place it on the plate,0.9815223217010498,5,4,False,0.08773583918809891,0.25454390048980713
cross_0.98,episode_0014_20260410_011325_518817:12,episode_0013_20260410_011306_565253:13,pick up the black bowl from table center and place it on the plate,0.9853088855743408,6,5,False,0.13353252410888672,0.07576247304677963
cross_0.98,episode_0006_20260410_011042_393597:14,episode_0009_20260410_011147_027725:16,pick up the black bowl next to the ramekin and place it on the plate,0.982288122177124,6,5,False,0.23040500283241272,0.19781704246997833
cross_0.98,episode_0007_20260410_011103_871596:17,episode_0005_20260410_011022_801344:17,pick up the black bowl next to the ramekin and place it on the plate,0.985446572303772,6,5,False,0.06219255551695824,0.13481570780277252
cross_0.98,episode_0026_20260410_011732_851293:12,episode_0027_20260410_013453_070393:12,pick up the black bowl on the ramekin and place it on the plate,0.9814108610153198,6,5,False,0.06804138422012329,0.2345147728919983
cross_0.98,episode_0030_20260410_011910_031319:14,episode_0034_20260410_012039_100030:14,pick up the black bowl next to the cookie box and place it on the plate,0.9810608625411987,6,5,False,0.12338784337043762,0.2187606245279312
cross_0.98,episode_0021_20260410_011542_077616:18,episode_0020_20260410_011517_357608:18,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9821434617042542,6,5,False,0.24948737025260925,0.16614322364330292
cross_0.98,episode_0024_20260410_011654_131430:19,episode_0020_20260410_011517_357608:18,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9846189022064209,6,5,False,0.249602809548378,0.16004954278469086
cross_0.98,episode_0023_20260410_011629_901435:20,episode_0020_20260410_011517_357608:18,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.98015296459198,6,5,False,0.11834646016359329,0.20997074246406555
cross_0.98,episode_0041_20260410_012346_185785:12,episode_0042_20260410_012403_121411:11,pick up the black bowl next to the plate and place it on the plate,0.9857689142227173,6,5,False,0.11114499717950821,0.10102032124996185
cross_0.98,episode_0045_20260410_012503_265735:16,episode_0049_20260410_012633_991054:16,pick up the black bowl on the wooden cabinet and place it on the plate,0.9851338863372803,6,4,False,0.14822833240032196,0.13305698335170746
cross_0.98,episode_0046_20260410_012526_676266:18,episode_0049_20260410_012633_991054:15,pick up the black bowl on the wooden cabinet and place it on the plate,0.9821916818618774,6,5,False,0.14399896562099457,0.2353804111480713
cross_0.98,episode_0014_20260410_011325_518817:11,episode_0013_20260410_011306_565253:12,pick up the black bowl from table center and place it on the plate,0.9855399131774902,7,6,False,0.0509023480117321,0.08348539471626282
cross_0.98,episode_0011_20260410_011228_856135:12,episode_0010_20260410_011209_792025:14,pick up the black bowl from table center and place it on the plate,0.9806763529777527,7,6,False,0.26222556829452515,0.14800703525543213
cross_0.98,episode_0006_20260410_011042_393597:13,episode_0009_20260410_011147_027725:15,pick up the black bowl next to the ramekin and place it on the plate,0.9829750061035156,7,6,False,0.2777990698814392,0.16128690540790558
cross_0.98,episode_0007_20260410_011103_871596:16,episode_0005_20260410_011022_801344:16,pick up the black bowl next to the ramekin and place it on the plate,0.9851312637329102,7,6,False,0.07432229071855545,0.1437450647354126
cross_0.98,episode_0027_20260410_013453_070393:10,episode_0025_20260410_011714_535001:12,pick up the black bowl on the ramekin and place it on the plate,0.9825332760810852,7,6,False,0.297090619802475,0.2014402598142624
cross_0.98,episode_0026_20260410_011732_851293:11,episode_0025_20260410_011714_535001:12,pick up the black bowl on the ramekin and place it on the plate,0.9808320999145508,7,6,False,0.14995639026165009,0.21334001421928406
cross_0.98,episode_0030_20260410_011910_031319:13,episode_0034_20260410_012039_100030:13,pick up the black bowl next to the cookie box and place it on the plate,0.9819530248641968,7,6,False,0.14956973493099213,0.1778329461812973
cross_0.98,episode_0021_20260410_011542_077616:17,episode_0020_20260410_011517_357608:17,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9834972620010376,7,6,False,0.1814093440771103,0.13933338224887848
cross_0.98,episode_0024_20260410_011654_131430:18,episode_0020_20260410_011517_357608:17,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9851263761520386,7,6,False,0.17738695442676544,0.144275963306427
cross_0.98,episode_0023_20260410_011629_901435:19,episode_0020_20260410_011517_357608:17,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9819493293762207,7,6,False,0.052086278796195984,0.18417932093143463
cross_0.98,episode_0032_20260410_011958_314386:17,episode_0034_20260410_012039_100030:13,pick up the black bowl next to the cookie box and place it on the plate,0.980620801448822,7,6,False,0.1482943743467331,0.19548362493515015
cross_0.98,episode_0036_20260410_012124_203616:15,episode_0035_20260410_012102_164484:16,pick up the black bowl on the stove and place it on the plate,0.9809650778770447,7,6,False,0.1851053386926651,0.19266127049922943
cross_0.98,episode_0045_20260410_012503_265735:15,episode_0049_20260410_012633_991054:15,pick up the black bowl on the wooden cabinet and place it on the plate,0.9853811860084534,7,5,False,0.14167730510234833,0.12273768335580826
cross_0.98,episode_0046_20260410_012526_676266:17,episode_0049_20260410_012633_991054:14,pick up the black bowl on the wooden cabinet and place it on the plate,0.9826658368110657,7,6,False,0.10901062935590744,0.219041645526886
cross_0.98,episode_0000_20260410_013433_002633:7,episode_0002_20260410_010929_991358:9,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9836253523826599,8,7,False,0.5187190771102905,0.08964172005653381
cross_0.98,episode_0014_20260410_011325_518817:10,episode_0013_20260410_011306_565253:11,pick up the black bowl from table center and place it on the plate,0.9849549531936646,8,7,False,0.08926200866699219,0.09840928763151169
cross_0.98,episode_0006_20260410_011042_393597:12,episode_0009_20260410_011147_027725:14,pick up the black bowl next to the ramekin and place it on the plate,0.9839215278625488,8,7,False,0.18405002355575562,0.14917762577533722
cross_0.98,episode_0007_20260410_011103_871596:15,episode_0009_20260410_011147_027725:15,pick up the black bowl next to the ramekin and place it on the plate,0.9851168394088745,8,6,False,0.2590312957763672,0.13631102442741394
cross_0.98,episode_0027_20260410_013453_070393:9,episode_0025_20260410_011714_535001:11,pick up the black bowl on the ramekin and place it on the plate,0.9821798801422119,8,7,False,0.19961732625961304,0.21361662447452545
cross_0.98,episode_0026_20260410_011732_851293:10,episode_0025_20260410_011714_535001:12,pick up the black bowl on the ramekin and place it on the plate,0.9836441278457642,8,6,False,0.44782379269599915,0.1519135981798172
cross_0.98,episode_0021_20260410_011542_077616:16,episode_0020_20260410_011517_357608:16,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9832037091255188,8,7,False,0.08966001868247986,0.135422945022583
cross_0.98,episode_0024_20260410_011654_131430:17,episode_0020_20260410_011517_357608:16,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9852373003959656,8,7,False,0.07003682851791382,0.13599789142608643
cross_0.98,episode_0023_20260410_011629_901435:18,episode_0020_20260410_011517_357608:16,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9818276166915894,8,7,False,0.08943831920623779,0.18833968043327332
cross_0.98,episode_0041_20260410_012346_185785:10,episode_0042_20260410_012403_121411:9,pick up the black bowl next to the plate and place it on the plate,0.9824386239051819,8,7,False,0.11666961759328842,0.18468329310417175
cross_0.98,episode_0045_20260410_012503_265735:14,episode_0049_20260410_012633_991054:14,pick up the black bowl on the wooden cabinet and place it on the plate,0.9851886034011841,8,6,False,0.03380265086889267,0.12549999356269836
cross_0.98,episode_0046_20260410_012526_676266:16,episode_0049_20260410_012633_991054:13,pick up the black bowl on the wooden cabinet and place it on the plate,0.9825989007949829,8,7,False,0.12134481966495514,0.21020641922950745
cross_0.98,episode_0003_20260410_010946_600378:6,episode_0002_20260410_010929_991358:8,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9807028770446777,9,8,False,0.40265244245529175,0.1348455399274826
cross_0.98,episode_0000_20260410_013433_002633:6,episode_0002_20260410_010929_991358:8,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9865154027938843,9,8,False,0.18760105967521667,0.05654064565896988
cross_0.98,episode_0018_20260410_011434_257190:7,episode_0015_20260410_011344_869409:8,pick up the black bowl on the cookie box and place it on the plate,0.9853821992874146,9,8,False,0.6434708833694458,0.11772889643907547
cross_0.98,episode_0019_20260410_011451_488353:7,episode_0015_20260410_011344_869409:8,pick up the black bowl on the cookie box and place it on the plate,0.9856268167495728,9,8,False,0.6552743315696716,0.10181627422571182
cross_0.98,episode_0016_20260410_011401_521914:7,episode_0015_20260410_011344_869409:8,pick up the black bowl on the cookie box and place it on the plate,0.9810411930084229,9,8,False,0.6497822403907776,0.14133602380752563
cross_0.98,episode_0001_20260410_010833_643988:7,episode_0002_20260410_010929_991358:8,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9846340417861938,9,8,False,0.3940863013267517,0.13939931988716125
cross_0.98,episode_0014_20260410_011325_518817:9,episode_0013_20260410_011306_565253:10,pick up the black bowl from table center and place it on the plate,0.9832178354263306,9,8,False,0.1403721123933792,0.15548011660575867
cross_0.98,episode_0010_20260410_011209_792025:11,episode_0011_20260410_011228_856135:11,pick up the black bowl from table center and place it on the plate,0.9843977689743042,9,8,False,0.06953251361846924,0.15357746183872223
cross_0.98,episode_0007_20260410_011103_871596:14,episode_0009_20260410_011147_027725:14,pick up the black bowl next to the ramekin and place it on the plate,0.984351634979248,9,7,False,0.18444935977458954,0.14865350723266602
cross_0.98,episode_0026_20260410_011732_851293:9,episode_0025_20260410_011714_535001:11,pick up the black bowl on the ramekin and place it on the plate,0.983303427696228,9,7,False,0.2143772393465042,0.13731665909290314
cross_0.98,episode_0021_20260410_011542_077616:15,episode_0020_20260410_011517_357608:15,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9820440411567688,9,8,False,0.07768409699201584,0.13922186195850372
cross_0.98,episode_0024_20260410_011654_131430:16,episode_0020_20260410_011517_357608:15,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9852622747421265,9,8,False,0.043544817715883255,0.14120270311832428
cross_0.98,episode_0023_20260410_011629_901435:17,episode_0020_20260410_011517_357608:15,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9806428551673889,9,8,False,0.1301301121711731,0.20778033137321472
cross_0.98,episode_0041_20260410_012346_185785:9,episode_0042_20260410_012403_121411:8,pick up the black bowl next to the plate and place it on the plate,0.9831399917602539,9,8,False,0.35029515624046326,0.12829574942588806
cross_0.98,episode_0043_20260410_012421_441671:9,episode_0042_20260410_012403_121411:8,pick up the black bowl next to the plate and place it on the plate,0.9821844100952148,9,8,False,0.3709540069103241,0.16211548447608948
cross_0.98,episode_0044_20260410_012440_275668:9,episode_0042_20260410_012403_121411:8,pick up the black bowl next to the plate and place it on the plate,0.9801936745643616,9,8,False,0.191478431224823,0.19673916697502136
cross_0.98,episode_0045_20260410_012503_265735:13,episode_0049_20260410_012633_991054:13,pick up the black bowl on the wooden cabinet and place it on the plate,0.9847810864448547,9,7,False,0.09051326662302017,0.13533389568328857
cross_0.98,episode_0046_20260410_012526_676266:15,episode_0049_20260410_012633_991054:12,pick up the black bowl on the wooden cabinet and place it on the plate,0.9821375012397766,9,8,False,0.0956835150718689,0.213679239153862
cross_0.98,episode_0003_20260410_010946_600378:5,episode_0002_20260410_010929_991358:7,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9814022183418274,10,9,False,0.34276971220970154,0.16571828722953796
cross_0.98,episode_0000_20260410_013433_002633:5,episode_0002_20260410_010929_991358:7,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9859717488288879,10,9,False,0.23348259925842285,0.09609396755695343
cross_0.98,episode_0017_20260410_011417_292749:6,episode_0015_20260410_011344_869409:7,pick up the black bowl on the cookie box and place it on the plate,0.9816775321960449,10,9,False,0.29778221249580383,0.1966181844472885
cross_0.98,episode_0018_20260410_011434_257190:6,episode_0015_20260410_011344_869409:7,pick up the black bowl on the cookie box and place it on the plate,0.9846938848495483,10,9,False,0.22608961164951324,0.1403512805700302
cross_0.98,episode_0019_20260410_011451_488353:6,episode_0015_20260410_011344_869409:7,pick up the black bowl on the cookie box and place it on the plate,0.9836511015892029,10,9,False,0.2642499506473541,0.16008542478084564
cross_0.98,episode_0016_20260410_011401_521914:6,episode_0015_20260410_011344_869409:7,pick up the black bowl on the cookie box and place it on the plate,0.981902003288269,10,9,False,0.26447638869285583,0.15583036839962006
cross_0.98,episode_0001_20260410_010833_643988:6,episode_0002_20260410_010929_991358:7,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9866395592689514,10,9,False,0.24051734805107117,0.07768484205007553
cross_0.98,episode_0026_20260410_011732_851293:8,episode_0029_20260410_011847_472194:8,pick up the black bowl on the ramekin and place it on the plate,0.980911374092102,10,9,False,0.06419394910335541,0.269355833530426
cross_0.98,episode_0030_20260410_011910_031319:10,episode_0034_20260410_012039_100030:10,pick up the black bowl next to the cookie box and place it on the plate,0.981490433216095,10,9,False,0.16349805891513824,0.15959905087947845
cross_0.98,episode_0021_20260410_011542_077616:14,episode_0020_20260410_011517_357608:14,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9830054044723511,10,9,False,0.14092251658439636,0.13021768629550934
cross_0.98,episode_0024_20260410_011654_131430:15,episode_0020_20260410_011517_357608:14,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9846925735473633,10,9,False,0.05469008907675743,0.15367642045021057
cross_0.98,episode_0041_20260410_012346_185785:8,episode_0042_20260410_012403_121411:7,pick up the black bowl next to the plate and place it on the plate,0.9839200973510742,10,9,False,0.17301997542381287,0.1601703017950058
cross_0.98,episode_0044_20260410_012440_275668:8,episode_0042_20260410_012403_121411:7,pick up the black bowl next to the plate and place it on the plate,0.9817055463790894,10,9,False,0.19758470356464386,0.20708079636096954
cross_0.98,episode_0045_20260410_012503_265735:12,episode_0049_20260410_012633_991054:12,pick up the black bowl on the wooden cabinet and place it on the plate,0.983725905418396,10,8,False,0.21820662915706635,0.16489025950431824
cross_0.98,episode_0046_20260410_012526_676266:14,episode_0049_20260410_012633_991054:11,pick up the black bowl on the wooden cabinet and place it on the plate,0.9811994433403015,10,9,False,0.06706973910331726,0.24214845895767212
cross_0.98,episode_0000_20260410_013433_002633:4,episode_0002_20260410_010929_991358:6,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9822531938552856,11,10,False,0.2782542407512665,0.21975016593933105
cross_0.98,episode_0018_20260410_011434_257190:5,episode_0015_20260410_011344_869409:6,pick up the black bowl on the cookie box and place it on the plate,0.9824032783508301,11,10,False,0.24328583478927612,0.21142412722110748
cross_0.98,episode_0019_20260410_011451_488353:5,episode_0015_20260410_011344_869409:6,pick up the black bowl on the cookie box and place it on the plate,0.9806694388389587,11,10,False,0.23840931057929993,0.23681363463401794
cross_0.98,episode_0016_20260410_011401_521914:5,episode_0015_20260410_011344_869409:6,pick up the black bowl on the cookie box and place it on the plate,0.9812431931495667,11,10,False,0.2316787987947464,0.20184390246868134
cross_0.98,episode_0001_20260410_010833_643988:5,episode_0002_20260410_010929_991358:6,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9861936569213867,11,10,False,0.21357819437980652,0.09881193935871124
cross_0.98,episode_0026_20260410_011732_851293:7,episode_0029_20260410_011847_472194:7,pick up the black bowl on the ramekin and place it on the plate,0.9857861995697021,11,10,False,0.032700616866350174,0.12064685672521591
cross_0.98,episode_0030_20260410_011910_031319:9,episode_0034_20260410_012039_100030:9,pick up the black bowl next to the cookie box and place it on the plate,0.9839844107627869,11,10,False,0.5026717185974121,0.09034622460603714
cross_0.98,episode_0021_20260410_011542_077616:13,episode_0020_20260410_011517_357608:13,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9831530451774597,11,10,False,0.23811334371566772,0.11245192587375641
cross_0.98,episode_0024_20260410_011654_131430:14,episode_0020_20260410_011517_357608:13,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9833077788352966,11,10,False,0.1673286110162735,0.180697962641716
cross_0.98,episode_0041_20260410_012346_185785:7,episode_0042_20260410_012403_121411:7,pick up the black bowl next to the plate and place it on the plate,0.9832366704940796,11,9,False,0.33415094017982483,0.16276830434799194
cross_0.98,episode_0045_20260410_012503_265735:11,episode_0049_20260410_012633_991054:11,pick up the black bowl on the wooden cabinet and place it on the plate,0.9842855930328369,11,9,False,0.18578419089317322,0.14814677834510803
cross_0.98,episode_0000_20260410_013433_002633:3,episode_0003_20260410_010946_600378:4,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9825361371040344,12,11,False,0.20372481644153595,0.12077326327562332
cross_0.98,episode_0018_20260410_011434_257190:4,episode_0015_20260410_011344_869409:5,pick up the black bowl on the cookie box and place it on the plate,0.9819329977035522,12,11,False,0.2389874905347824,0.2289891391992569
cross_0.98,episode_0019_20260410_011451_488353:4,episode_0015_20260410_011344_869409:5,pick up the black bowl on the cookie box and place it on the plate,0.9814950227737427,12,11,False,0.23909486830234528,0.24146218597888947
cross_0.98,episode_0002_20260410_010929_991358:4,episode_0003_20260410_010946_600378:4,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9836024045944214,12,11,False,0.15177008509635925,0.1067911684513092
cross_0.98,episode_0016_20260410_011401_521914:4,episode_0015_20260410_011344_869409:5,pick up the black bowl on the cookie box and place it on the plate,0.981501042842865,12,11,False,0.2171102613210678,0.2151208519935608
cross_0.98,episode_0001_20260410_010833_643988:4,episode_0002_20260410_010929_991358:5,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9836977124214172,12,11,False,0.32653769850730896,0.18400636315345764
cross_0.98,episode_0014_20260410_011325_518817:6,episode_0013_20260410_011306_565253:7,pick up the black bowl from table center and place it on the plate,0.9817928075790405,12,11,False,0.4912150204181671,0.09331870824098587
cross_0.98,episode_0011_20260410_011228_856135:7,episode_0010_20260410_011209_792025:9,pick up the black bowl from table center and place it on the plate,0.9847984313964844,12,11,False,0.6117193698883057,0.10756515711545944
cross_0.98,episode_0010_20260410_011209_792025:8,episode_0012_20260410_011247_049104:7,pick up the black bowl from table center and place it on the plate,0.9838952422142029,12,11,False,0.4801866412162781,0.16126388311386108
cross_0.98,episode_0007_20260410_011103_871596:11,episode_0005_20260410_011022_801344:11,pick up the black bowl next to the ramekin and place it on the plate,0.9840993881225586,12,11,False,0.34831711649894714,0.1392941176891327
cross_0.98,episode_0025_20260410_011714_535001:6,episode_0029_20260410_011847_472194:6,pick up the black bowl on the ramekin and place it on the plate,0.9828360080718994,12,11,False,0.7030084729194641,0.165757954120636
cross_0.98,episode_0027_20260410_013453_070393:5,episode_0025_20260410_011714_535001:7,pick up the black bowl on the ramekin and place it on the plate,0.98255854845047,12,11,False,0.6146676540374756,0.1392115205526352
cross_0.98,episode_0026_20260410_011732_851293:6,episode_0029_20260410_011847_472194:6,pick up the black bowl on the ramekin and place it on the plate,0.9862781763076782,12,11,False,0.07434217631816864,0.10177671164274216
cross_0.98,episode_0030_20260410_011910_031319:8,episode_0034_20260410_012039_100030:8,pick up the black bowl next to the cookie box and place it on the plate,0.9823587536811829,12,11,False,0.1103086769580841,0.11044277250766754
cross_0.98,episode_0037_20260410_012148_210072:12,episode_0036_20260410_012124_203616:11,pick up the black bowl on the stove and place it on the plate,0.9810020923614502,12,11,False,0.5451900362968445,0.22363220155239105
cross_0.98,episode_0003_20260410_010946_600378:2,episode_0004_20260410_011001_080633:1,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9817731380462646,13,12,False,0.1644590198993683,0.06493730843067169
cross_0.98,episode_0000_20260410_013433_002633:2,episode_0004_20260410_011001_080633:2,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9839266538619995,13,11,False,0.25375092029571533,0.09149721264839172
cross_0.98,episode_0018_20260410_011434_257190:3,episode_0015_20260410_011344_869409:4,pick up the black bowl on the cookie box and place it on the plate,0.9811749458312988,13,12,False,0.0829550251364708,0.23216722905635834
cross_0.98,episode_0019_20260410_011451_488353:3,episode_0015_20260410_011344_869409:4,pick up the black bowl on the cookie box and place it on the plate,0.9815623760223389,13,12,False,0.13305433094501495,0.2382775843143463
cross_0.98,episode_0002_20260410_010929_991358:3,episode_0003_20260410_010946_600378:3,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9836773872375488,13,12,False,0.15788136422634125,0.07589155435562134
cross_0.98,episode_0016_20260410_011401_521914:3,episode_0015_20260410_011344_869409:4,pick up the black bowl on the cookie box and place it on the plate,0.9813101291656494,13,12,False,0.05025879293680191,0.21715468168258667
cross_0.98,episode_0001_20260410_010833_643988:3,episode_0003_20260410_010946_600378:3,pick up the black bowl between the plate and the ramekin and place it on the plate,0.98299241065979,13,12,False,0.037077710032463074,0.09253368526697159
cross_0.98,episode_0014_20260410_011325_518817:5,episode_0013_20260410_011306_565253:6,pick up the black bowl from table center and place it on the plate,0.9826539754867554,13,12,False,0.11658535152673721,0.08515536785125732
cross_0.98,episode_0011_20260410_011228_856135:6,episode_0013_20260410_011306_565253:6,pick up the black bowl from table center and place it on the plate,0.9825184345245361,13,12,False,0.14645162224769592,0.10581360012292862
cross_0.98,episode_0010_20260410_011209_792025:7,episode_0013_20260410_011306_565253:6,pick up the black bowl from table center and place it on the plate,0.9828734993934631,13,12,False,0.20182950794696808,0.06501974165439606
cross_0.98,episode_0008_20260410_011125_742216:8,episode_0006_20260410_011042_393597:8,pick up the black bowl next to the ramekin and place it on the plate,0.9822754859924316,13,12,False,0.20592248439788818,0.1008414626121521
cross_0.98,episode_0007_20260410_011103_871596:10,episode_0005_20260410_011022_801344:10,pick up the black bowl next to the ramekin and place it on the plate,0.9860119819641113,13,12,False,0.19128169119358063,0.10731279850006104
cross_0.98,episode_0025_20260410_011714_535001:5,episode_0029_20260410_011847_472194:5,pick up the black bowl on the ramekin and place it on the plate,0.9832140803337097,13,12,False,0.24421364068984985,0.18360354006290436
